scrape_date,scrape_timestamp,dining_hall,campus,meal_period,item_name,serving_size,source_url,nutrition_link,calories_kcal,total_fat_g,sat_fat_g,trans_fat_g,cholesterol_mg,sodium_mg,total_carbs_g,fiber_g,sugar_g,protein_g,is_vegetarian,is_vegan,is_high_protein,is_low_calorie,is_low_sodium
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Breakfast,SAUTEED ONION & PEPPERS,3 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130240*3,78.0,4.2,0.6,0.0,0.0,4.8,,2.2,4.7,1.3,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Breakfast,SHREDDED CHEDDAR CHEESE,2 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=157178*2,229.0,18.8,12.0,,59.5,352.1,,0.0,0.3,14.1,True,False,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Breakfast,SHREDDED MOZZARELLA CHEESE,2 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=150009*2,182.0,14.2,8.1,0.0,40.5,405.0,,0.0,0.0,12.2,True,False,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Breakfast,SLICED ONIONS,1 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130181*1,11.0,0.0,0.0,0.0,0.0,1.1,,0.5,1.2,0.3,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Breakfast,SLICED PEPPERJACK CHEESE,1 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=150147*1,106.0,8.6,5.4,,25.2,152.0,,0.0,0.1,6.9,True,False,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Breakfast,SLICED PROVOLONE CHEESE,1 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=150183*1,100.0,7.5,4.8,,19.6,248.3,,0.0,0.2,7.3,True,False,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Breakfast,VEGAN CHEESE SLICES,1 SLICE,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=150206*1,57.0,4.3,3.8,0.0,0.0,170.1,,,,0.0,True,False,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Breakfast,YELLOW AMERICAN CHEESE,1 SLICE,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=150172*1,69.0,6.0,5.2,,12.9,240.5,,0.0,0.0,4.3,True,False,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,BABY SPINACH,4 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130019*4,7.0,0.1,0.0,0.0,0.0,22.4,,0.6,0.1,0.8,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,BROCCOLI FLORETS,4 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130034*4,39.0,0.4,0.0,0.0,0.0,148.3,,2.9,1.9,3.2,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,BROCCOLI SALAD,3 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=165016*3,48.0,0.5,0.1,0.0,0.0,62.6,,2.2,5.2,2.4,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,CAULIFLOWER FLORETS,4 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130222*4,42.0,0.4,0.1,,0.0,50.4,,3.0,4.0,3.3,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,CHERRY TOMATOES,4 EACH,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=129500*4,14.0,0.2,0.0,,0.0,6.1,,0.7,1.9,0.6,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,CHICKPEAS,1 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130462*1,25.0,0.3,0.0,,0.0,85.5,,1.1,0.1,1.4,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,CHOPPED SWEET RED PEPPERS,1 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130237*1,11.0,0.1,0.0,0.0,0.0,1.4,,0.7,1.4,0.3,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,CORN KERNELS,2 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=129502*2,41.0,0.5,0.0,,0.0,163.3,,1.4,2.7,0.9,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,CROUTONS,2 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=150828*2,264.0,10.4,3.0,,4.0,617.5,,2.8,2.5,6.1,True,True,False,True,False
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,CRUMBLED FETA CHEESE,1 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=300837*1,75.0,6.0,4.2,,25.2,316.4,,0.0,1.2,4.0,True,False,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,CUCUMBERS,1 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130080*1,3.0,0.0,0.0,,0.0,0.6,,0.2,0.4,0.2,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,DICED TOFU,3 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=143152*3,100.0,6.0,1.0,0.0,0.0,10.0,,0.0,0.0,9.0,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,FARRO SALAD WITH CRAISINS,4 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=165105*4,245.0,4.7,0.6,0.0,0.0,37.7,,5.2,28.3,3.3,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,HARDBOILED EGGS,1 EACH,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=500250*1,78.0,5.3,1.6,,186.5,62.0,,0.0,0.6,6.3,True,False,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,KALE RIBBON SALAD W/ CRANBERRIES,3 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=165207*3,245.0,16.3,2.3,0.0,0.0,175.7,,2.1,19.7,0.8,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,QUINOA AND BUTTERNUT SALAD,3 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130153*3,65.0,1.2,0.5,0.0,2.9,53.2,,1.8,3.8,1.9,True,False,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,RED ONION,2 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130154*2,22.0,0.1,0.0,,0.0,1.7,,1.0,3.5,0.7,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,ROMAINE LETTUCE,4 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=135045*4,19.0,0.3,0.0,0.0,0.0,9.1,,2.4,1.3,1.4,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,SHREDDED CARROTS,1 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130078*1,12.0,0.1,0.0,0.0,0.0,19.6,,0.8,1.3,0.3,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,SHREDDED CHEDDAR CHEESE,1 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=157178*1,114.0,9.4,6.0,,29.8,176.1,,0.0,0.1,7.1,True,False,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,SHREDDED MOZZARELLA CHEESE,2 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=150009*2,182.0,14.2,8.1,0.0,40.5,405.0,,0.0,0.0,12.2,True,False,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,SLICED BEETS,1 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130070*1,9.0,0.0,0.0,,0.0,77.7,,0.6,1.5,0.3,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,SLICED MUSHROOMS,2 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130127*2,12.0,0.2,0.0,0.0,0.0,2.8,,0.6,1.1,1.8,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,SPRING MIX GREENS,1/4 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=580000*1%2f4,1.0,0.0,0.0,,0.0,1.2,,0.1,0.0,0.1,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,TABOULEH PARSLEY SALAD,1 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=143170*1,43.0,0.9,0.1,0.0,0.0,78.5,,1.9,0.5,1.4,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,TOMATO WEDGES,3 EACH,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130081*3,18.0,0.2,0.0,,0.0,13.1,,0.4,2.2,1.1,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,WHOLE BLACK PITTED OLIVES,4 EACH,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=150096*4,17.0,1.6,0.2,0.0,0.0,110.3,,0.5,0.0,0.1,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,CHICKEN NOODLE SOUP,6 OZL,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=020011*6,76.0,2.5,0.7,0.0,26.5,390.8,,0.9,2.2,6.8,False,False,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,CREAM OF TOMATO BASIL SOUP,6 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=020126*6,330.0,28.6,17.6,0.8,96.0,65.3,,0.4,3.7,5.5,True,False,False,True,True
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,BUFFALO CHICKEN PIZZA,1 SLICE,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130432*1,368.0,14.9,6.8,0.0,46.1,881.3,,0.5,2.3,21.7,False,False,True,True,False
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,CHEESE PIZZA,1 SLICE,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130437*1,369.0,15.9,8.2,0.0,40.5,852.5,,0.4,2.1,19.7,True,False,False,True,False
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,CHICKEN BACON RANCH PIZZA,1 SLICE,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130469*1,384.0,16.9,7.5,0.0,58.5,997.2,,0.4,2.2,21.3,False,False,True,True,False
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,EGGPLANT PARMESAN FLATBREAD,1 HALF,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130443*1,666.0,31.6,13.6,0.0,63.1,965.6,,4.0,4.0,29.3,True,False,True,False,False
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,GOCHUJANG CHICKEN FLATBREAD,1 HALF,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130476*1,802.0,44.4,15.8,0.0,103.1,1224.6,,2.9,16.3,32.6,False,False,True,False,False
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,GYRO FLATBREAD,1 HALF,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130468*1,643.0,32.8,11.1,0.0,94.7,1231.3,,2.5,2.5,34.6,True,True,True,False,False
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,MEAT LOVER'S PIZZA,1 SLICE,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130430*1,419.0,20.0,8.7,0.0,52.0,1127.6,,0.4,2.7,22.3,True,True,True,False,False
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,PROSCIUTTO & FIG FLATBREAD,1 HALF,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130478*1,523.0,18.1,10.0,0.0,52.8,985.1,,1.9,12.1,27.4,True,True,True,False,False
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,ROASTED MUSHROOM FLATBREAD,1 HALF,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130477*1,483.0,17.3,9.1,0.0,52.3,779.0,,3.5,9.2,22.8,True,True,True,False,False
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,ROASTED VEGETABLE FLATBREAD,1 HALF,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130475*1,523.0,21.4,8.8,0.0,40.5,921.2,,4.3,6.9,22.9,True,True,True,False,False
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,SPINACH & TOMATO PIZZA,1 SLICE,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130472*1,285.0,8.5,4.1,0.0,20.3,624.7,,0.8,1.6,14.7,True,True,False,True,False
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,TURKEY PEPPERONI PIZZA,1 SLICE,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=130471*1,399.0,17.5,8.8,0.0,53.2,1014.5,,0.4,2.7,22.7,False,False,True,True,False
05/07/2026,2026-05-07T18:01:57,The Atrium,Busch,Lunch,VEGAN PIZZA,1 SLICE,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=13&locationName=The+Atrium&dtdate=05/07/2026&activeMeal=Lunch&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=13&locationName=The+Atrium&dtdate=05%2f07%2f2026&RecNumAndPort=143277*1,369.0,13.9,4.2,0.0,0.0,1014.5,,2.4,2.1,9.5,True,True,False,True,False
